index,episode,rewards
1048962,1357,-21.0
1049724,1358,-21.0
1050487,1359,-21.0
1051246,1360,-21.0
1052010,1361,-21.0
1052767,1362,-21.0
1053526,1363,-21.0
1054283,1364,-21.0
1055047,1365,-21.0
1055811,1366,-21.0
1056572,1367,-21.0
1057331,1368,-21.0
1058091,1369,-21.0
1058855,1370,-21.0
1059615,1371,-21.0
1060372,1372,-21.0
1061129,1373,-21.0
1061891,1374,-21.0
1062653,1375,-21.0
1063415,1376,-21.0
1064173,1377,-21.0
1064930,1378,-21.0
1065691,1379,-21.0
1066455,1380,-21.0
1067218,1381,-21.0
1067978,1382,-21.0
1068738,1383,-21.0
1069496,1384,-21.0
1070259,1385,-21.0
1071019,1386,-21.0
1071776,1387,-21.0
1072538,1388,-21.0
1073295,1389,-21.0
1074054,1390,-21.0
1074812,1391,-21.0
1075576,1392,-21.0
1076339,1393,-21.0
1077099,1394,-21.0
1077859,1395,-21.0
1078622,1396,-21.0
1079384,1397,-21.0
1080145,1398,-21.0
1080903,1399,-21.0
1081666,1400,-21.0
1082428,1401,-21.0
1083191,1402,-21.0
1083953,1403,-21.0
1084710,1404,-21.0
1085467,1405,-21.0
1086230,1406,-21.0
1086989,1407,-21.0
1087750,1408,-21.0
1088514,1409,-21.0
1089275,1410,-21.0
1090038,1411,-21.0
1090800,1412,-21.0
1091561,1413,-21.0
1092322,1414,-21.0
1093083,1415,-21.0
1093846,1416,-21.0
1094603,1417,-21.0
1095362,1418,-21.0
1096119,1419,-21.0
1096883,1420,-21.0
1097640,1421,-21.0
1098399,1422,-21.0
1099158,1423,-21.0
1099917,1424,-21.0
1100678,1425,-21.0
1101435,1426,-21.0
1102195,1427,-21.0
1102955,1428,-21.0
1103715,1429,-21.0
1104479,1430,-21.0
1105238,1431,-21.0
1105995,1432,-21.0
1106756,1433,-21.0
1107514,1434,-21.0
1108272,1435,-21.0
1109034,1436,-21.0
1109795,1437,-21.0
1110553,1438,-21.0
1111317,1439,-21.0
1112078,1440,-21.0
1112838,1441,-21.0
1113595,1442,-21.0
1114356,1443,-21.0
1115114,1444,-21.0
1115872,1445,-21.0
1116633,1446,-21.0
1117397,1447,-21.0
1118161,1448,-21.0
1118918,1449,-21.0
1119679,1450,-21.0
1120437,1451,-21.0
1121197,1452,-21.0
1121958,1453,-21.0
1122719,1454,-21.0
1123481,1455,-21.0
1124243,1456,-21.0
1125001,1457,-21.0
1125758,1458,-21.0
1126521,1459,-21.0
1127284,1460,-21.0
1128047,1461,-21.0
1128810,1462,-21.0
1129568,1463,-21.0
1130329,1464,-21.0
1131086,1465,-21.0
1131847,1466,-21.0
1132606,1467,-21.0
1133368,1468,-21.0
1134130,1469,-21.0
1134893,1470,-21.0
1135650,1471,-21.0
1136409,1472,-21.0
1137166,1473,-21.0
1137924,1474,-21.0
1138685,1475,-21.0
1139447,1476,-21.0
1140209,1477,-21.0
1140973,1478,-21.0
1141733,1479,-21.0
1142493,1480,-21.0
1143254,1481,-21.0
1144017,1482,-21.0
1144779,1483,-21.0
1145537,1484,-21.0
1146301,1485,-21.0
1147603,1486,-21.0
1148364,1487,-21.0
1149122,1488,-21.0
1149884,1489,-21.0
1150646,1490,-21.0
1151410,1491,-21.0
1152170,1492,-21.0
1152934,1493,-21.0
1153692,1494,-21.0
1154453,1495,-21.0
1155213,1496,-21.0
1155976,1497,-21.0
1156735,1498,-21.0
1157495,1499,-21.0
1158259,1500,-21.0
1159017,1501,-21.0
1159779,1502,-21.0
1160543,1503,-21.0
1161300,1504,-21.0
1162059,1505,-21.0
1162823,1506,-21.0
1163580,1507,-21.0
1164339,1508,-21.0
1165103,1509,-21.0
1165866,1510,-21.0
1166629,1511,-21.0
1167393,1512,-21.0
1168151,1513,-21.0
1168911,1514,-21.0
1169675,1515,-21.0
1170438,1516,-21.0
1171198,1517,-21.0
1171959,1518,-21.0
1172723,1519,-21.0
1173486,1520,-21.0
1174249,1521,-21.0
1175012,1522,-21.0
1175774,1523,-21.0
1176535,1524,-21.0
1177299,1525,-21.0
1178060,1526,-21.0
1178817,1527,-21.0
1179575,1528,-21.0
1180334,1529,-21.0
1181096,1530,-21.0
1181859,1531,-21.0
1182622,1532,-21.0
1183562,1533,-21.0
1184321,1534,-21.0
1185078,1535,-21.0
1185838,1536,-21.0
1186601,1537,-21.0
1187359,1538,-21.0
1188117,1539,-21.0
1188881,1540,-21.0
1189642,1541,-21.0
1191000,1542,-21.0
1191761,1543,-21.0
1192524,1544,-21.0
1193404,1545,-21.0
1194168,1546,-21.0
1194930,1547,-21.0
1195691,1548,-21.0
1196455,1549,-21.0
1197212,1550,-21.0
1197972,1551,-21.0
1198735,1552,-21.0
1199615,1553,-21.0
1200373,1554,-21.0
1201134,1555,-21.0
1201896,1556,-21.0
1202657,1557,-21.0
1203421,1558,-21.0
1204181,1559,-21.0
1204942,1560,-21.0
1205699,1561,-21.0
1206461,1562,-21.0
1207220,1563,-21.0
1207979,1564,-21.0
1208738,1565,-21.0
1209498,1566,-21.0
1210258,1567,-21.0
1211019,1568,-21.0
1211782,1569,-21.0
1212543,1570,-21.0
1213301,1571,-21.0
1214064,1572,-21.0
1214827,1573,-21.0
1215586,1574,-21.0
1216348,1575,-21.0
1217110,1576,-21.0
1217869,1577,-21.0
1218630,1578,-21.0
1219388,1579,-21.0
1220147,1580,-21.0
1220906,1581,-21.0
1221667,1582,-21.0
1222427,1583,-21.0
1223188,1584,-21.0
1223946,1585,-21.0
1224704,1586,-21.0
1225462,1587,-21.0
1226222,1588,-21.0
1226979,1589,-21.0
1227736,1590,-21.0
1228495,1591,-21.0
1229253,1592,-21.0
1230012,1593,-21.0
1230772,1594,-21.0
1231533,1595,-21.0
1232297,1596,-21.0
1233060,1597,-21.0
1233819,1598,-21.0
1234576,1599,-21.0
1235335,1600,-21.0
1236095,1601,-21.0
1236858,1602,-21.0
1237620,1603,-21.0
1238378,1604,-21.0
1239141,1605,-21.0
1239900,1606,-21.0
1240658,1607,-21.0
1241422,1608,-21.0
1242181,1609,-21.0
1242944,1610,-21.0
1243702,1611,-21.0
1244465,1612,-21.0
1245222,1613,-21.0
1245984,1614,-21.0
1246746,1615,-21.0
1247508,1616,-21.0
1248266,1617,-21.0
1249024,1618,-21.0
1249784,1619,-21.0
1250542,1620,-21.0
1251299,1621,-21.0
1252061,1622,-21.0
1252823,1623,-21.0
1253581,1624,-21.0
1254343,1625,-21.0
1255106,1626,-21.0
1255863,1627,-21.0
1256627,1628,-21.0
1257384,1629,-21.0
1258141,1630,-21.0
1258900,1631,-21.0
1259661,1632,-21.0
1260418,1633,-21.0
1261178,1634,-21.0
1261938,1635,-21.0
1262696,1636,-21.0
1263458,1637,-21.0
1264221,1638,-21.0
1264979,1639,-21.0
1265741,1640,-21.0
1266503,1641,-21.0
1267266,1642,-21.0
1268026,1643,-21.0
1268785,1644,-21.0
1269545,1645,-21.0
1270303,1646,-21.0
1271062,1647,-21.0
1271821,1648,-21.0
1272579,1649,-21.0
1273343,1650,-21.0
1274103,1651,-21.0
1274860,1652,-21.0
1275618,1653,-21.0
1276377,1654,-21.0
1277139,1655,-21.0
1277903,1656,-21.0
1278664,1657,-21.0
1279422,1658,-21.0
1280182,1659,-21.0
1280943,1660,-21.0
1281706,1661,-21.0
1282466,1662,-21.0
1283226,1663,-21.0
1283983,1664,-21.0
1284746,1665,-21.0
1285510,1666,-21.0
1286270,1667,-21.0
1287029,1668,-21.0
1287791,1669,-21.0
1288548,1670,-21.0
1289308,1671,-21.0
1290071,1672,-21.0
1290831,1673,-21.0
1291591,1674,-21.0
1292354,1675,-21.0
1293115,1676,-21.0
1293872,1677,-21.0
1294629,1678,-21.0
1295390,1679,-21.0
1296151,1680,-21.0
1296910,1681,-21.0
1297672,1682,-21.0
1298435,1683,-21.0
1299199,1684,-21.0
1299958,1685,-21.0
1300721,1686,-21.0
1301479,1687,-21.0
1302242,1688,-21.0
1303005,1689,-21.0
1303764,1690,-21.0
1304524,1691,-21.0
1305287,1692,-21.0
1306048,1693,-21.0
1306806,1694,-21.0
1307568,1695,-21.0
1308331,1696,-21.0
1309090,1697,-21.0
1309853,1698,-21.0
1310612,1699,-21.0
1311373,1700,-21.0
1312134,1701,-21.0
1312897,1702,-21.0
1313659,1703,-21.0
1314419,1704,-21.0
1315176,1705,-21.0
1315940,1706,-21.0
1316698,1707,-21.0
1317458,1708,-21.0
1318219,1709,-21.0
1318980,1710,-21.0
1319743,1711,-21.0
1320507,1712,-21.0
1321265,1713,-21.0
1322028,1714,-21.0
1322789,1715,-21.0
1323547,1716,-21.0
1324310,1717,-21.0
1325069,1718,-21.0
1325830,1719,-21.0
1326593,1720,-21.0
1327594,1721,-21.0
1328352,1722,-21.0
1329113,1723,-21.0
1329877,1724,-21.0
1330634,1725,-21.0
1331393,1726,-21.0
1332156,1727,-21.0
1332916,1728,-21.0
1333680,1729,-21.0
1334617,1730,-21.0
1335380,1731,-21.0
1336143,1732,-21.0
1336902,1733,-21.0
1337662,1734,-21.0
1338422,1735,-21.0
1339183,1736,-21.0
1339945,1737,-21.0
1340883,1738,-21.0
1342306,1739,-21.0
1343185,1740,-21.0
1344129,1741,-21.0
1344891,1742,-21.0
1345652,1743,-21.0
1346416,1744,-21.0
1347175,1745,-21.0
1347932,1746,-21.0
1348694,1747,-21.0
1349456,1748,-21.0
1350219,1749,-21.0
1350977,1750,-21.0
1351735,1751,-21.0
1352496,1752,-21.0
1353256,1753,-21.0
1354013,1754,-21.0
1354776,1755,-21.0
1355538,1756,-21.0
1356299,1757,-21.0
1357056,1758,-21.0
1357815,1759,-21.0
1358578,1760,-21.0
1359342,1761,-21.0
1360100,1762,-21.0
1360862,1763,-21.0
1361624,1764,-21.0
1362386,1765,-21.0
1363143,1766,-21.0
1363904,1767,-21.0
1364664,1768,-21.0
1365422,1769,-21.0
1366180,1770,-21.0
1366944,1771,-21.0
1367703,1772,-21.0
1368462,1773,-21.0
1369222,1774,-21.0
1369980,1775,-21.0
1370738,1776,-21.0
1371497,1777,-21.0
1372257,1778,-21.0
1373015,1779,-21.0
1373774,1780,-21.0
1374532,1781,-21.0
1375291,1782,-21.0
1376055,1783,-21.0
1376813,1784,-21.0
1377572,1785,-21.0
1378334,1786,-21.0
1379092,1787,-21.0
1379851,1788,-21.0
1380615,1789,-21.0
1381378,1790,-21.0
1382136,1791,-21.0
1382897,1792,-21.0
1383776,1793,-21.0
1384537,1794,-21.0
1385295,1795,-21.0
1386053,1796,-21.0
1386997,1797,-21.0
1387934,1798,-21.0
1388696,1799,-21.0
1389639,1800,-21.0
1390402,1801,-21.0
1391284,1802,-21.0
1392224,1803,-21.0
1392986,1804,-21.0
1393748,1805,-21.0
1394631,1806,-21.0
1395569,1807,-21.0
1396511,1808,-21.0
1397331,1809,-21.0
1398208,1810,-21.0
1398966,1811,-21.0
1399727,1812,-21.0
1400609,1813,-21.0
1401488,1814,-21.0
1402368,1815,-21.0
1403190,1816,-21.0
1404127,1817,-21.0
1404890,1818,-21.0
1405831,1819,-21.0
1406650,1820,-21.0
1407594,1821,-21.0
1408537,1822,-21.0
1409295,1823,-21.0
1410054,1824,-21.0
1410872,1825,-21.0
1411756,1826,-21.0
1412516,1827,-21.0
1413335,1828,-21.0
1414098,1829,-21.0
1414861,1830,-21.0
1415625,1831,-21.0
1416384,1832,-21.0
1417146,1833,-21.0
1417968,1834,-21.0
1418731,1835,-21.0
1419493,1836,-21.0
1420256,1837,-21.0
1421016,1838,-21.0
1421777,1839,-21.0
1422541,1840,-21.0
1423358,1841,-21.0
1424118,1842,-21.0
1424878,1843,-21.0
1425640,1844,-21.0
1426400,1845,-21.0
1427161,1846,-21.0
1427919,1847,-21.0
1428860,1848,-21.0
1429800,1849,-21.0
1430617,1850,-21.0
1431377,1851,-21.0
1432137,1852,-21.0
1433018,1853,-21.0
1433779,1854,-21.0
1434539,1855,-21.0
1435300,1856,-21.0
1436059,1857,-21.0
1436816,1858,-21.0
1437579,1859,-21.0
1438342,1860,-21.0
1439101,1861,-21.0
1439858,1862,-21.0
1440619,1863,-21.0
1441378,1864,-21.0
1442138,1865,-21.0
1442900,1866,-21.0
1443660,1867,-21.0
1444420,1868,-21.0
1445180,1869,-21.0
1445944,1870,-21.0
1446704,1871,-21.0
1447467,1872,-21.0
1448228,1873,-21.0
1448988,1874,-21.0
1449746,1875,-21.0
1450508,1876,-21.0
1451270,1877,-21.0
1452029,1878,-21.0
1452786,1879,-21.0
1453550,1880,-21.0
1454310,1881,-21.0
1455073,1882,-21.0
1455836,1883,-21.0
1456599,1884,-21.0
1457357,1885,-21.0
1458115,1886,-21.0
1458932,1887,-21.0
1459689,1888,-21.0
1460446,1889,-21.0
1461325,1890,-21.0
1462142,1891,-21.0
1462902,1892,-21.0
1463660,1893,-21.0
1464423,1894,-21.0
1465184,1895,-21.0
1465942,1896,-21.0
1466704,1897,-21.0
1467462,1898,-21.0
1468223,1899,-21.0
1468985,1900,-21.0
1469742,1901,-21.0
1470502,1902,-21.0
1471259,1903,-21.0
1472019,1904,-21.0
1472778,1905,-21.0
1473540,1906,-21.0
1474302,1907,-21.0
1475063,1908,-21.0
1475820,1909,-21.0
1476584,1910,-21.0
1477345,1911,-21.0
1478102,1912,-21.0
1478862,1913,-21.0
1479622,1914,-21.0
1480382,1915,-21.0
1481143,1916,-21.0
1481905,1917,-21.0
1482667,1918,-21.0
1483424,1919,-21.0
1484185,1920,-21.0
1484947,1921,-21.0
1485706,1922,-21.0
1486469,1923,-21.0
1487227,1924,-21.0
1487984,1925,-21.0
1488748,1926,-21.0
1489510,1927,-21.0
1490273,1928,-21.0
1491033,1929,-21.0
1491792,1930,-21.0
1492555,1931,-21.0
1493312,1932,-21.0
1494069,1933,-21.0
1494832,1934,-21.0
1495596,1935,-21.0
1496355,1936,-21.0
1497113,1937,-21.0
1497877,1938,-21.0
1498634,1939,-21.0
1499397,1940,-21.0
1500155,1941,-21.0
1500915,1942,-21.0
1501672,1943,-21.0
1502430,1944,-21.0
1503191,1945,-21.0
1503953,1946,-21.0
1504717,1947,-21.0
1505475,1948,-21.0
1506235,1949,-21.0
1506997,1950,-21.0
1507760,1951,-21.0
1508521,1952,-21.0
1509399,1953,-21.0
1510222,1954,-21.0
1511162,1955,-21.0
1511982,1956,-21.0
1512865,1957,-21.0
1513742,1958,-21.0
1514626,1959,-21.0
1515386,1960,-21.0
1516323,1961,-21.0
1517200,1962,-21.0
1518140,1963,-21.0
1518958,1964,-21.0
1519840,1965,-21.0
1520719,1966,-21.0
1521537,1967,-21.0
1522356,1968,-21.0
1523233,1969,-21.0
1524177,1970,-21.0
1525120,1971,-21.0
1526060,1972,-21.0
1526943,1973,-21.0
1527886,1974,-21.0
1528706,1975,-21.0
1529463,1976,-21.0
1530344,1977,-21.0
1531227,1978,-21.0
1532170,1979,-21.0
1533108,1980,-21.0
1534052,1981,-21.0
1534995,1982,-21.0
1536299,1983,-21.0
1537238,1984,-21.0
1538180,1985,-21.0
1539057,1986,-21.0
1539817,1987,-21.0
1540761,1988,-21.0
1541521,1989,-21.0
1542403,1990,-21.0
1543285,1991,-21.0
1544165,1992,-21.0
1545048,1993,-21.0
1545986,1994,-21.0
1546926,1995,-21.0
1547685,1996,-21.0
1548566,1997,-21.0
1549449,1998,-21.0
1550207,1999,-21.0
1550971,2000,-21.0
1551731,2001,-21.0
1552494,2002,-21.0
1553256,2003,-21.0
1554020,2004,-21.0
1554777,2005,-21.0
1555539,2006,-21.0
1556299,2007,-21.0
1557057,2008,-21.0
1557814,2009,-21.0
1558698,2010,-21.0
1559576,2011,-21.0
1560457,2012,-21.0
1561339,2013,-21.0
1562279,2014,-21.0
1563216,2015,-21.0
1564157,2016,-21.0
1565035,2017,-21.0
1565797,2018,-21.0
1566739,2019,-21.0
1567503,2020,-21.0
1568383,2021,-21.0
1569140,2022,-21.0
1569900,2023,-21.0
1570777,2024,-21.0
1571535,2025,-21.0
1572293,2026,-21.0
1573175,2027,-21.0
1573939,2028,-21.0
1574882,2029,-21.0
1575643,2030,-21.0
1576406,2031,-21.0
1577169,2032,-21.0
1577928,2033,-21.0
1578689,2034,-21.0
1579453,2035,-21.0
1580210,2036,-21.0
1580973,2037,-21.0
1581735,2038,-21.0
1582497,2039,-21.0
1583256,2040,-21.0
1584019,2041,-21.0
1584783,2042,-21.0
1585547,2043,-21.0
1586305,2044,-21.0
1587069,2045,-21.0
1588008,2046,-21.0
1588766,2047,-21.0
1589710,2048,-21.0
1590472,2049,-21.0
1591235,2050,-21.0
1591996,2051,-21.0
1592755,2052,-21.0
1593516,2053,-21.0
1594456,2054,-21.0
1595217,2055,-21.0
1595979,2056,-21.0
1596741,2057,-21.0
1597500,2058,-21.0
1598262,2059,-21.0
1599021,2060,-21.0
1599778,2061,-21.0
1600539,2062,-21.0
1601299,2063,-21.0
1602059,2064,-21.0
1602821,2065,-21.0
1603579,2066,-21.0
1604516,2067,-21.0
1605273,2068,-21.0
1606035,2069,-21.0
1606795,2070,-21.0
1607558,2071,-21.0
1608322,2072,-21.0
1609083,2073,-21.0
1609842,2074,-21.0
1610603,2075,-21.0
1611362,2076,-21.0
1612304,2077,-21.0
1613243,2078,-21.0
1614181,2079,-21.0
1614942,2080,-21.0
1615701,2081,-21.0
1616460,2082,-21.0
1617218,2083,-21.0
1617980,2084,-21.0
1618741,2085,-21.0
1619505,2086,-21.0
1620266,2087,-21.0
1621025,2088,-21.0
1621785,2089,-21.0
1622547,2090,-21.0
1623310,2091,-21.0
1624072,2092,-21.0
1624835,2093,-21.0
1625594,2094,-21.0
1626357,2095,-21.0
1627118,2096,-21.0
1627878,2097,-21.0
1628635,2098,-21.0
1629398,2099,-21.0
1630159,2100,-21.0
1630917,2101,-21.0
1631675,2102,-21.0
1632434,2103,-21.0
1633196,2104,-21.0
1633957,2105,-21.0
1634716,2106,-21.0
1635479,2107,-21.0
1636240,2108,-21.0
1637003,2109,-21.0
1637762,2110,-21.0
1638519,2111,-21.0
1639276,2112,-21.0
1640040,2113,-21.0
1640799,2114,-21.0
1641559,2115,-21.0
1642320,2116,-21.0
1643078,2117,-21.0
1643841,2118,-21.0
1644599,2119,-21.0
1645359,2120,-21.0
1646117,2121,-21.0
1646879,2122,-21.0
1647642,2123,-21.0
1648399,2124,-21.0
1649162,2125,-21.0
1649921,2126,-21.0
1650681,2127,-21.0
1651442,2128,-21.0
1652201,2129,-21.0
1652963,2130,-21.0
1653721,2131,-21.0
1654482,2132,-21.0
1655241,2133,-21.0
1656002,2134,-21.0
1656760,2135,-21.0
1657519,2136,-21.0
1658281,2137,-21.0
1659042,2138,-21.0
1659803,2139,-21.0
1660562,2140,-21.0
1661319,2141,-21.0
1662076,2142,-21.0
1662833,2143,-21.0
1663590,2144,-21.0
1664351,2145,-21.0
1665108,2146,-21.0
1665868,2147,-21.0
1666625,2148,-21.0
1667383,2149,-21.0
1668144,2150,-21.0
1668908,2151,-21.0
1669669,2152,-21.0
1670428,2153,-21.0
1671186,2154,-21.0
1671949,2155,-21.0
1672706,2156,-21.0
1673464,2157,-21.0
1674222,2158,-21.0
1674981,2159,-21.0
1675741,2160,-21.0
1676505,2161,-21.0
1677268,2162,-21.0
1678030,2163,-21.0
1678789,2164,-21.0
1679547,2165,-21.0
1680306,2166,-21.0
1681068,2167,-21.0
1681832,2168,-21.0
1682592,2169,-21.0
1683355,2170,-21.0
1684113,2171,-21.0
1684875,2172,-21.0
1685638,2173,-21.0
1686398,2174,-21.0
1687159,2175,-21.0
1687922,2176,-21.0
1688679,2177,-21.0
1689443,2178,-21.0
1690207,2179,-21.0
1690968,2180,-21.0
1691730,2181,-21.0
1692491,2182,-21.0
1693252,2183,-21.0
1694013,2184,-21.0
1694774,2185,-21.0
1695538,2186,-21.0
1696301,2187,-21.0
1697060,2188,-21.0
1697824,2189,-21.0
1698583,2190,-21.0
1699342,2191,-21.0
1700099,2192,-21.0
1700857,2193,-21.0
1701615,2194,-21.0
1702376,2195,-21.0
1703133,2196,-21.0
1703895,2197,-21.0
1704658,2198,-21.0
1705417,2199,-21.0
1706179,2200,-21.0
1706941,2201,-21.0
1707702,2202,-21.0
1708464,2203,-21.0
1709224,2204,-21.0
1709982,2205,-21.0
1710742,2206,-21.0
1711504,2207,-21.0
1712263,2208,-21.0
1713025,2209,-21.0
1713782,2210,-21.0
1714546,2211,-21.0
1715304,2212,-21.0
1716066,2213,-21.0
1716828,2214,-21.0
1717592,2215,-21.0
1718349,2216,-21.0
1719108,2217,-21.0
1719871,2218,-21.0
1720628,2219,-21.0
1721388,2220,-21.0
1722151,2221,-21.0
1722910,2222,-21.0
1723668,2223,-21.0
1724432,2224,-21.0
1725192,2225,-21.0
1725954,2226,-21.0
1726715,2227,-21.0
1727474,2228,-21.0
1728231,2229,-21.0
1728988,2230,-21.0
1729750,2231,-21.0
1730508,2232,-21.0
1731266,2233,-21.0
1732028,2234,-21.0
1732785,2235,-21.0
1733543,2236,-21.0
1734304,2237,-21.0
1735068,2238,-21.0
1735830,2239,-21.0
1736589,2240,-21.0
1737347,2241,-21.0
1738109,2242,-21.0
1738866,2243,-21.0
1739627,2244,-21.0
1740388,2245,-21.0
1741148,2246,-21.0
1741911,2247,-21.0
1742671,2248,-21.0
1743433,2249,-21.0
1744194,2250,-21.0
1744952,2251,-21.0
1745712,2252,-21.0
1746469,2253,-21.0
1747231,2254,-21.0
1747989,2255,-21.0
1748751,2256,-21.0
1749509,2257,-21.0
1750271,2258,-21.0
1751031,2259,-21.0
1751792,2260,-21.0
1752556,2261,-21.0
1753316,2262,-21.0
1754073,2263,-21.0
1754835,2264,-21.0
1755596,2265,-21.0
1756356,2266,-21.0
1757117,2267,-21.0
1757881,2268,-21.0
1758643,2269,-21.0
1759407,2270,-21.0
1760169,2271,-21.0
1760929,2272,-21.0
1761693,2273,-21.0
1762456,2274,-21.0
1763213,2275,-21.0
1763976,2276,-21.0
1764735,2277,-21.0
1765499,2278,-21.0
1766258,2279,-21.0
1767018,2280,-21.0
1767782,2281,-21.0
1768539,2282,-21.0
1769302,2283,-21.0
1770064,2284,-21.0
1770824,2285,-21.0
1771585,2286,-21.0
1772345,2287,-21.0
1773103,2288,-21.0
1773867,2289,-21.0
1774629,2290,-21.0
1775392,2291,-21.0
1776150,2292,-21.0
1776911,2293,-21.0
1777669,2294,-21.0
1778427,2295,-21.0
1779187,2296,-21.0
1779946,2297,-21.0
1780703,2298,-21.0
1781462,2299,-21.0
1782220,2300,-21.0
1782978,2301,-21.0
1783739,2302,-21.0
1784499,2303,-21.0
1785260,2304,-21.0
1786018,2305,-21.0
1786779,2306,-21.0
1787542,2307,-21.0
1788301,2308,-21.0
1789059,2309,-21.0
1789818,2310,-21.0
1790578,2311,-21.0
1791338,2312,-21.0
1792101,2313,-21.0
1792858,2314,-21.0
1793616,2315,-21.0
1794379,2316,-21.0
1795141,2317,-21.0
1795900,2318,-21.0
1796658,2319,-21.0
1797416,2320,-21.0
1798174,2321,-21.0
1798932,2322,-21.0
1799694,2323,-21.0
1800458,2324,-21.0
1801219,2325,-21.0
1801981,2326,-21.0
1802742,2327,-21.0
1803505,2328,-21.0
1804266,2329,-21.0
1805026,2330,-21.0
1805790,2331,-21.0
1806549,2332,-21.0
1807312,2333,-21.0
1808074,2334,-21.0
1808835,2335,-21.0
1809597,2336,-21.0
1810355,2337,-21.0
1811117,2338,-21.0
1811878,2339,-21.0
1812638,2340,-21.0
1813402,2341,-21.0
1814159,2342,-21.0
1814918,2343,-21.0
1815677,2344,-21.0
1816440,2345,-21.0
1817203,2346,-21.0
1817964,2347,-21.0
1818723,2348,-21.0
1819484,2349,-21.0
1820248,2350,-21.0
1821006,2351,-21.0
1821770,2352,-21.0
1822530,2353,-21.0
1823293,2354,-21.0
1824054,2355,-21.0
1824817,2356,-21.0
1825580,2357,-21.0
1826339,2358,-21.0
1827101,2359,-21.0
1827862,2360,-21.0
1828625,2361,-21.0
1829389,2362,-21.0
1830151,2363,-21.0
1830913,2364,-21.0
1831671,2365,-21.0
1832433,2366,-21.0
1833196,2367,-21.0
1833955,2368,-21.0
1834713,2369,-21.0
1835476,2370,-21.0
1836239,2371,-21.0
1837002,2372,-21.0
1837760,2373,-21.0
1838520,2374,-21.0
1839284,2375,-21.0
1840042,2376,-21.0
1840800,2377,-21.0
1841563,2378,-21.0
1842324,2379,-21.0
1843085,2380,-21.0
1843847,2381,-21.0
1844607,2382,-21.0
1845364,2383,-21.0
1846124,2384,-21.0
1846887,2385,-21.0
1847651,2386,-21.0
1848408,2387,-21.0
1849166,2388,-21.0
1849925,2389,-21.0
1850687,2390,-21.0
1851451,2391,-21.0
1852213,2392,-21.0
1852976,2393,-21.0
1853738,2394,-21.0
1854498,2395,-21.0
1855261,2396,-21.0
1856020,2397,-21.0
1856779,2398,-21.0
1857539,2399,-21.0
1858302,2400,-21.0
1859063,2401,-21.0
1859822,2402,-21.0
1860579,2403,-21.0
1861338,2404,-21.0
1862100,2405,-21.0
1862859,2406,-21.0
1863622,2407,-21.0
1864385,2408,-21.0
1865147,2409,-21.0
1865905,2410,-21.0
1866667,2411,-21.0
1867427,2412,-21.0
1868185,2413,-21.0
1868946,2414,-21.0
1869709,2415,-21.0
1870473,2416,-21.0
1871237,2417,-21.0
1872000,2418,-21.0
1872763,2419,-21.0
1873526,2420,-21.0
1874286,2421,-21.0
1875049,2422,-21.0
1875810,2423,-21.0
1876574,2424,-21.0
1877337,2425,-21.0
1878101,2426,-21.0
1878860,2427,-21.0
1879622,2428,-21.0
1880383,2429,-21.0
1881146,2430,-21.0
1881906,2431,-21.0
1882668,2432,-21.0
1883427,2433,-21.0
1884185,2434,-21.0
1884948,2435,-21.0
1885710,2436,-21.0
1886470,2437,-21.0
1887232,2438,-21.0
1887991,2439,-21.0
1888753,2440,-21.0
1889515,2441,-21.0
1890278,2442,-21.0
1891038,2443,-21.0
1891795,2444,-21.0
1892557,2445,-21.0
1893320,2446,-21.0
1894078,2447,-21.0
1894838,2448,-21.0
1895601,2449,-21.0
1896365,2450,-21.0
1897128,2451,-21.0
1897887,2452,-21.0
1898649,2453,-21.0
1899407,2454,-21.0
1900166,2455,-21.0
1900925,2456,-21.0
1901687,2457,-21.0
1902448,2458,-21.0
1903206,2459,-21.0
1903966,2460,-21.0
1904724,2461,-21.0
1905485,2462,-21.0
1906245,2463,-21.0
1907005,2464,-21.0
1907768,2465,-21.0
1908532,2466,-21.0
1909294,2467,-21.0
1910056,2468,-21.0
1910819,2469,-21.0
1911580,2470,-21.0
1912340,2471,-21.0
1913103,2472,-21.0
1913864,2473,-21.0
1914621,2474,-21.0
1915379,2475,-21.0
1916142,2476,-21.0
1916902,2477,-21.0
1917666,2478,-21.0
1918429,2479,-21.0
1919187,2480,-21.0
1919948,2481,-21.0
1920711,2482,-21.0
1921474,2483,-21.0
1922232,2484,-21.0
1922993,2485,-21.0
1923754,2486,-21.0
1924518,2487,-21.0
1925277,2488,-21.0
1926038,2489,-21.0
1926798,2490,-21.0
1927557,2491,-21.0
1928320,2492,-21.0
1929083,2493,-21.0
1929841,2494,-21.0
1930603,2495,-21.0
1931366,2496,-21.0
1932128,2497,-21.0
1932891,2498,-21.0
1933649,2499,-21.0
1934412,2500,-21.0
1935173,2501,-21.0
1935931,2502,-21.0
1936694,2503,-21.0
1937456,2504,-21.0
1938219,2505,-21.0
1938977,2506,-21.0
1939737,2507,-21.0
1940501,2508,-21.0
1941258,2509,-21.0
1942016,2510,-21.0
1942779,2511,-21.0
1943543,2512,-21.0
1944300,2513,-21.0
1945060,2514,-21.0
1945824,2515,-21.0
1946582,2516,-21.0
1947344,2517,-21.0
1948107,2518,-21.0
1948865,2519,-21.0
1949629,2520,-21.0
1950386,2521,-21.0
